,Zipcode,State,Zipcode Latitude,Zipcode Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
4857,10967,Berlin,52.4905,13.4164,Osteria Sippi,52.49244125894307,13.425652927416806,Trattoria/Osteria
4858,10967,Berlin,52.4905,13.4164,Le Saint Amour,52.495756369534526,13.421540383729123,French Restaurant
4859,10967,Berlin,52.4905,13.4164,Konyalı,52.48702270095893,13.42261619657396,Doner Restaurant
4860,10967,Berlin,52.4905,13.4164,Balcone Lounge,52.488677211801125,13.411647581977602,Hookah Bar
4861,10967,Berlin,52.4905,13.4164,Hard Wax,52.49688456292147,13.421258926391602,Record Shop
4862,10967,Berlin,52.4905,13.4164,Coffee Corner,52.495414,13.420318,Coffee Shop
4863,10967,Berlin,52.4905,13.4164,Kotti Dang,52.490056,13.424459,Asian Restaurant
4864,10967,Berlin,52.4905,13.4164,Populus Coffee,52.493718,13.427157,Coffee Shop
4865,10967,Berlin,52.4905,13.4164,Ankerklause,52.496012090694826,13.4206107713393,Pub
4866,10967,Berlin,52.4905,13.4164,CODA,52.49008641524158,13.427598118442422,Theme Restaurant
4867,10967,Berlin,52.4905,13.4164,Beumer & Lutum,52.489798,13.407874,Bakery
4868,10967,Berlin,52.4905,13.4164,Urbanhafen,52.49575847256097,13.407943154743407,Waterfront
4869,10967,Berlin,52.4905,13.4164,Lager Lager,52.4914524228706,13.428622740208365,Beer Store
4870,10967,Berlin,52.4905,13.4164,Spielplatz Grimmstraße,52.49379670249364,13.414379251646649,Playground
4871,10967,Berlin,52.4905,13.4164,Picoteo,52.49778068926783,13.41287844565713,Spanish Restaurant
4872,10967,Berlin,52.4905,13.4164,Fräulein Frost,52.49234150232347,13.42798372959863,Ice Cream Shop
4873,10967,Berlin,52.4905,13.4164,EDEKA aktiv Markt,52.49451773208407,13.421069181267418,Supermarket
4874,10967,Berlin,52.4905,13.4164,Spielbrett,52.490172081517265,13.409374748194335,Toy / Game Store
4875,10967,Berlin,52.4905,13.4164,Holmes Place,52.485419184053555,13.421833924949171,Gym / Fitness Center
4876,10967,Berlin,52.4905,13.4164,Spindler,52.4961584061783,13.421192583614134,Modern European Restaurant
4877,10969,Berlin,52.5025,13.4012,Berlinische Galerie,52.50349443401274,13.398402651232848,Art Museum
4878,10969,Berlin,52.5025,13.4012,König Gallery,52.5007963346421,13.40108333958754,Art Gallery
4879,10969,Berlin,52.5025,13.4012,St. Agnes,52.500645241285184,13.40104614278766,Art Gallery
4880,10969,Berlin,52.5025,13.4012,MAHLZEIT Kreuzberg,52.49889271281548,13.400009368629338,Bistro
4881,10969,Berlin,52.5025,13.4012,Tiyatrom,52.50404884927763,13.39924998591818,Theater
4882,10969,Berlin,52.5025,13.4012,Jüdisches Museum (Jüdisches Museum Berlin),52.501946388929426,13.395241498947144,History Museum
4883,10969,Berlin,52.5025,13.4012,SPREE CrossFit,52.502843806522364,13.407586669756228,Gym / Fitness Center
4884,10969,Berlin,52.5025,13.4012,NaNum,52.502560299809886,13.394136428833008,Korean Restaurant
4885,10969,Berlin,52.5025,13.4012,Just Music,52.50409413303528,13.408982906318073,Music Store
4886,10969,Berlin,52.5025,13.4012,Modulor,52.50349293851038,13.410140375994867,Arts & Crafts Store
4887,10969,Berlin,52.5025,13.4012,Flying Steps Academy,52.50301816496556,13.407391986424827,Dance Studio
4888,10969,Berlin,52.5025,13.4012,motion*s (motion*s Tanz- und Bewegungsstudio),52.50323297954792,13.408416509628294,Dance Studio
4889,10969,Berlin,52.5025,13.4012,Prinzessinnengärten,52.50286547589601,13.410995108138165,Garden
4890,10969,Berlin,52.5025,13.4012,Charlotte 1,52.505344,13.393114,Italian Restaurant
4891,10969,Berlin,52.5025,13.4012,Carlier | Gebauer,52.505787477254415,13.394153061607286,Art Gallery
4892,10969,Berlin,52.5025,13.4012,Altes Zollhaus,52.49659220630421,13.40122178935574,Wine Bar
4893,10969,Berlin,52.5025,13.4012,Bakery & Coffee,52.50616019189693,13.406130590001856,Café
4894,10969,Berlin,52.5025,13.4012,The Place & Co,52.5055384700557,13.393144230693691,Bar
4895,10969,Berlin,52.5025,13.4012,westberlin,52.50579145371837,13.390610929329334,Coffee Shop
4896,10969,Berlin,52.5025,13.4012,Hotel Johann,52.495807603907636,13.40007172201482,Hotel
4897,10969,Berlin,52.5025,13.4012,Urbanhafen,52.49575847256097,13.407943154743407,Waterfront
4898,10969,Berlin,52.5025,13.4012,Ritter Butzke,52.50282340294553,13.40804611989337,Nightclub
4899,10969,Berlin,52.5025,13.4012,Böcklerpark,52.49670820492938,13.407418727874756,Park
4900,10969,Berlin,52.5025,13.4012,Café Bäckerei Bonjour,52.50693334691126,13.394422452516856,Bakery
4901,10969,Berlin,52.5025,13.4012,Chupenga,52.50629052412916,13.392837328451982,Burrito Place
4902,10969,Berlin,52.5025,13.4012,Restaurant TIM RAUE,52.50686227699108,13.391638965162887,Modern European Restaurant
4903,10969,Berlin,52.5025,13.4012,Nobelhart & Schmutzig,52.50533,13.390483,Modern European Restaurant
4904,10969,Berlin,52.5025,13.4012,A.HORN,52.495714,13.4052721,Café
4905,10969,Berlin,52.5025,13.4012,ride.bln Studio Mitte,52.5087611625007,13.391629563159995,Cycle Studio
4906,10969,Berlin,52.5025,13.4012,Picoteo,52.49778068926783,13.41287844565713,Spanish Restaurant
4907,10969,Berlin,52.5025,13.4012,Paracas,52.50158732226628,13.391445750901426,Peruvian Restaurant
4908,10969,Berlin,52.5025,13.4012,enso yoga berlin,52.509705392117255,13.39703360400076,Yoga Studio
4909,10969,Berlin,52.5025,13.4012,Hallesches Haus General Store,52.49732802148164,13.390302359140543,Coffee Shop
4910,10969,Berlin,52.5025,13.4012,Mondrian Suites,52.50629202707911,13.395531816374474,Hotel
4911,10969,Berlin,52.5025,13.4012,B-swingt,52.50180944600324,13.411082364671932,Dance Studio
4912,10969,Berlin,52.5025,13.4012,Motel One Berlin-Spittelmarkt,52.51112196406414,13.400956949566037,Hotel
4913,10969,Berlin,52.5025,13.4012,Mama Cook,52.50297528052083,13.388150737751431,Vietnamese Restaurant
4914,10969,Berlin,52.5025,13.4012,Junge - Die Bäckerei,52.50689690057598,13.393291229527554,Bakery
4915,10969,Berlin,52.5025,13.4012,minimum im Aufbau Haus,52.50318334,13.40982699,Furniture / Home Store
4916,10969,Berlin,52.5025,13.4012,Obermaier Restaurant-Salon,52.500206,13.4149685,German Restaurant
4917,10969,Berlin,52.5025,13.4012,Viasko,52.497654734900294,13.412850589573353,Vegetarian / Vegan Restaurant
4918,10969,Berlin,52.5025,13.4012,Entrecôte,52.508503595789044,13.391074918766897,Steakhouse
4919,10969,Berlin,52.5025,13.4012,HAU 1 | Hebbel am Ufer,52.500032189110684,13.387387820139207,Theater
4920,10969,Berlin,52.5025,13.4012,Ristorante Sale e Tabacchi,52.50651607894083,13.391500588831969,Italian Restaurant
4921,10969,Berlin,52.5025,13.4012,Max und Moritz,52.502709184440235,13.414106992314636,German Restaurant
4922,10969,Berlin,52.5025,13.4012,Marsano Flowers,52.50923323304768,13.392135797537648,Flower Shop
4923,10969,Berlin,52.5025,13.4012,hürrem sultan nargile cafe,52.50319637942804,13.412365482399279,Lounge
4924,10969,Berlin,52.5025,13.4012,Gung Korean Restaurant,52.50878974820595,13.404687623935066,Korean Restaurant
4925,10969,Berlin,52.5025,13.4012,La Gino,52.5069227387063,13.392269611358643,Pizza Place
4926,10969,Berlin,52.5025,13.4012,Sommerbad Kreuzberg | Prinzenbad,52.49817900304599,13.406295992253497,Pool
4927,10969,Berlin,52.5025,13.4012,Adina Apartment Hotel Berlin Checkpoint Charlie,52.50963425397286,13.397532639098973,Hotel
4928,10969,Berlin,52.5025,13.4012,The Yard Hotel,52.49914531869051,13.39979160441218,Hotel
4929,10969,Berlin,52.5025,13.4012,van Loon Restaurantschiff,52.49582143246863,13.4070826800045,German Restaurant
4930,10969,Berlin,52.5025,13.4012,Hostaria Del Monte Croce,52.494132673012686,13.39634082324524,Italian Restaurant
4931,10969,Berlin,52.5025,13.4012,betahaus,52.50679847629093,13.391678869420659,Coworking Space
4932,10969,Berlin,52.5025,13.4012,Mix & Match,52.508732,13.393911,Salad Place
4933,10969,Berlin,52.5025,13.4012,Zwipf,52.509037,13.392016,Breakfast Spot
4934,10969,Berlin,52.5025,13.4012,High5,52.510495330017875,13.397393964150979,Gym / Fitness Center
4935,10969,Berlin,52.5025,13.4012,Mercure Hotel & Residenz Checkpoint Charlie,52.50867334251998,13.393244081706083,Hotel
4936,10969,Berlin,52.5025,13.4012,Alnatura,52.510168739818035,13.408005568994326,Organic Grocery
4937,10969,Berlin,52.5025,13.4012,Kombrink,52.50398,13.41538,Bistro
4938,10969,Berlin,52.5025,13.4012,Steakhaus Asador,52.503518645755335,13.387594842287493,Argentinian Restaurant
4939,10969,Berlin,52.5025,13.4012,Getränke Hoffmann,52.506017853844675,13.401942469767615,Liquor Store
4940,10969,Berlin,52.5025,13.4012,Le Bon Mori,52.49967767873268,13.388140136629866,French Restaurant
4941,10969,Berlin,52.5025,13.4012,Chili Coffee,52.50769647158264,13.392326721394955,Coffee Shop
4942,10969,Berlin,52.5025,13.4012,Pepita,52.497979,13.413931,Gourmet Shop
4943,10969,Berlin,52.5025,13.4012,Sol y Sombra,52.502820675654284,13.415470547916776,Spanish Restaurant
4944,10969,Berlin,52.5025,13.4012,Prince Charles,52.50317850882833,13.408848428768707,Nightclub
4945,10969,Berlin,52.5025,13.4012,Getränke Hoffmann,52.49859993829387,13.40365199789704,Food & Drink Shop
4946,10969,Berlin,52.5025,13.4012,asisi Panorama THE WALL,52.507822240964785,13.38968045548221,History Museum
4947,10969,Berlin,52.5025,13.4012,Buchhandlung am Moritzplatz,52.50356439036725,13.41027681121108,Bookstore
4948,10969,Berlin,52.5025,13.4012,Les Amis,52.50875560926518,13.392169282750062,Café
4949,10969,Berlin,52.5025,13.4012,Cafe Ichorya,52.50258956078224,13.414574852434212,Bar
4950,10969,Berlin,52.5025,13.4012,Spätzle Club,52.510680750205964,13.40229570865631,Swabian Restaurant
4951,10969,Berlin,52.5025,13.4012,fsk Kino,52.50192137511588,13.415113870318526,Indie Movie Theater
4952,10969,Berlin,52.5025,13.4012,Motel One Berlin-Mitte,52.50421594335257,13.411136720865482,Hotel
4953,10969,Berlin,52.5025,13.4012,Pacifico,52.50384734485071,13.40989250334581,Korean Restaurant
4954,10969,Berlin,52.5025,13.4012,MIRIKA,52.49999266651727,13.407587532743982,Gastropub
4955,10969,Berlin,52.5025,13.4012,ÏMA Design Village,52.50202852864877,13.4111661803341,Event Space
4956,10969,Berlin,52.5025,13.4012,Kimchi Planet,52.497838,13.41346,Korean Restaurant
4957,10969,Berlin,52.5025,13.4012,ZWEITAUSEND - Kaffee Kantine,52.503108893768555,13.407526016235352,Coffee Shop
4958,10969,Berlin,52.5025,13.4012,Burgers & Hiphop,52.50313773939755,13.408944084296653,Burger Joint
4959,10969,Berlin,52.5025,13.4012,Grimm's Hotel,52.50838380227373,13.40512883619959,Hotel
4960,10969,Berlin,52.5025,13.4012,Waldeckpark,52.50612988114617,13.403041257076449,Park
4961,10969,Berlin,52.5025,13.4012,Sandwich Bar,52.509097265853846,13.404543399810791,Sandwich Place
4962,10969,Berlin,52.5025,13.4012,Misafir,52.5032457880571,13.412429635330698,Café
4963,10969,Berlin,52.5025,13.4012,Best Western Hotel am Spittelmarkt,52.50998396677021,13.40548717790989,Hotel
4964,10969,Berlin,52.5025,13.4012,Divan Türkü Bar,52.50567229964117,13.406360659574444,Bar
4965,10969,Berlin,52.5025,13.4012,Cafe Linie 1,52.5013121960866,13.388621424949642,Café
4966,10969,Berlin,52.5025,13.4012,Aral,52.50187584,13.409716,Gas Station
4967,10969,Berlin,52.5025,13.4012,Split-Grill,52.49633720113276,13.390552552143735,Eastern European Restaurant
4968,10969,Berlin,52.5025,13.4012,Parker Bowles,52.50304358532296,13.409918546676636,Bistro
4969,10969,Berlin,52.5025,13.4012,Titanic Comfort Mitte,52.510225941322425,13.40406388865009,Hotel
4970,10969,Berlin,52.5025,13.4012,Spittelmarkt,52.511242327733015,13.401455556579172,Plaza
4971,10969,Berlin,52.5025,13.4012,Freudenzimmer,52.501792165418486,13.411753982471163,Nightclub
4972,10969,Berlin,52.5025,13.4012,Innervisions/Muting The Noise,52.49430580686262,13.39882551287591,Music Store
4973,10969,Berlin,52.5025,13.4012,International Süpermarket,52.504793447520264,13.407399070596492,Grocery Store
4974,10969,Berlin,52.5025,13.4012,Shishi,52.502155,13.411516,Israeli Restaurant
4975,10969,Berlin,52.5025,13.4012,Tapas y más,52.510117883068425,13.406298452082641,Tapas Restaurant
4976,10969,Berlin,52.5025,13.4012,Mehringplatz,52.499608715537015,13.392690107439615,Plaza
4977,10997,Berlin,52.5009,13.4356,Vögelchen,52.502007,13.432472,Bar
4978,10997,Berlin,52.5009,13.4356,Kvartira Nr. 62,52.49990607474777,13.437773963752973,Bar
4979,10997,Berlin,52.5009,13.4356,Duo Sicilian Ice Cream,52.500801,13.439779,Café
4980,10997,Berlin,52.5009,13.4356,Schwarze Traube,52.50230765102416,13.432857005058205,Cocktail Bar
4981,10997,Berlin,52.5009,13.4356,Duo,52.50069496461827,13.439886975237664,Ice Cream Shop
4982,10997,Berlin,52.5009,13.4356,Mariona,52.49956140872608,13.432568694630026,Spanish Restaurant
4983,10997,Berlin,52.5009,13.4356,Big Stuff Smoked BBQ,52.502122392297785,13.431800746997471,BBQ Joint
4984,10997,Berlin,52.5009,13.4356,Salumeria Lamuri,52.50309729215354,13.438077108747732,Italian Restaurant
4985,10997,Berlin,52.5009,13.4356,Markthalle Neun,52.502144327910116,13.431606978315234,Food Court
4986,10997,Berlin,52.5009,13.4356,Rosa Canina,52.50214320176283,13.43181912685543,Ice Cream Shop
4987,10997,Berlin,52.5009,13.4356,Hopfenreich,52.499639642377716,13.43929160699031,Beer Bar
4988,10997,Berlin,52.5009,13.4356,Kantine Kohlmann,52.500226524732625,13.438567742351378,German Restaurant
4989,10997,Berlin,52.5009,13.4356,Jolesch,52.5007774,13.434039100000064,Austrian Restaurant
4990,10997,Berlin,52.5009,13.4356,Mani in pasta,52.502166846709024,13.431716511155079,Trattoria/Osteria
4991,10997,Berlin,52.5009,13.4356,Heidenpeters,52.502048793920636,13.43130168201405,Brewery
4992,10997,Berlin,52.5009,13.4356,John Muir,52.499689457200915,13.433965729603512,Cocktail Bar
4993,10997,Berlin,52.5009,13.4356,Baretto,52.49985010430558,13.438835664396496,Café
4994,10997,Berlin,52.5009,13.4356,Lerchen und Eulen,52.5022542722616,13.430717849669797,Bar
4995,10997,Berlin,52.5009,13.4356,De Noantri,52.498214,13.436039,Italian Restaurant
4996,10997,Berlin,52.5009,13.4356,Bone Berlin,52.50212925689672,13.431655168533325,German Restaurant
4997,10997,Berlin,52.5009,13.4356,Sironi - Il Pane di Milano,52.50225857529403,13.431454417132157,Bakery
4998,10997,Berlin,52.5009,13.4356,Motto Berlin,52.50021738363966,13.439725276326694,Bookstore
4999,10997,Berlin,52.5009,13.4356,Café Mugrabi,52.49770362044022,13.43741654590141,Breakfast Spot
5000,10997,Berlin,52.5009,13.4356,eliza - Café & Lieblingsstücke,52.49902670119798,13.438600811407404,Café
5001,10997,Berlin,52.5009,13.4356,Rosa Caleta,52.501189726579824,13.432149181080584,Caribbean Restaurant
5002,10997,Berlin,52.5009,13.4356,Pola Café,52.503141917674284,13.438058605641771,Café
5003,10997,Berlin,52.5009,13.4356,Mano Cafe,52.49912861276276,13.430566300836764,Café
5004,10997,Berlin,52.5009,13.4356,Street Food Thursday,52.50213982664957,13.43166922334885,Street Food Gathering
5005,10997,Berlin,52.5009,13.4356,Kaffee 9,52.50194876234582,13.431997040702443,Coffee Shop
5006,10997,Berlin,52.5009,13.4356,Taquería Ta'Cabrón,52.50009273262563,13.437117416991475,Mexican Restaurant
5007,10997,Berlin,52.5009,13.4356,Sumak Teehaus,52.49919280814795,13.440190826698386,Tea Room
5008,10997,Berlin,52.5009,13.4356,Gudé,52.50133943610764,13.441471403458356,Falafel Restaurant
5009,10997,Berlin,52.5009,13.4356,Bar Raval,52.49804393581454,13.436357080936432,Tapas Restaurant
5010,10997,Berlin,52.5009,13.4356,Alte Milch,52.50202476100858,13.431494235992432,Cheese Shop
5011,10997,Berlin,52.5009,13.4356,Café Quitte,52.498255,13.430397,Café
5012,10997,Berlin,52.5009,13.4356,Villa Gallina,52.502289339789044,13.430748390001538,Wine Bar
5013,10997,Berlin,52.5009,13.4356,Der Goldene Hahn,52.502325186017565,13.430560827255249,Italian Restaurant
5014,10997,Berlin,52.5009,13.4356,Burgermeister,52.5010370457286,13.442366755516735,Burger Joint
5015,10997,Berlin,52.5009,13.4356,Restaurant Richard,52.50431281903661,13.435404582066509,French Restaurant
5016,10997,Berlin,52.5009,13.4356,Little Long,52.498138,13.430794,Japanese Restaurant
5017,10997,Berlin,52.5009,13.4356,Baraka,52.499789520779345,13.430080979320989,Moroccan Restaurant
5018,10997,Berlin,52.5009,13.4356,Stéphane Collard • Saveur Champagne,52.501901,13.431641,Seafood Restaurant
5019,10997,Berlin,52.5009,13.4356,Hühnerhaus 36,52.49965430413232,13.431939459082175,Fried Chicken Joint
5020,10997,Berlin,52.5009,13.4356,Rissani,52.498658935046706,13.43138806228964,Middle Eastern Restaurant
5021,10997,Berlin,52.5009,13.4356,Umami,52.500449301156536,13.443199000094983,Vietnamese Restaurant
5022,10997,Berlin,52.5009,13.4356,Heimweh,52.4994122830782,13.428425788879395,Kumpir Restaurant
5023,10997,Berlin,52.5009,13.4356,Repeat Bar,52.49896572967103,13.430411127144193,Cocktail Bar
5024,10997,Berlin,52.5009,13.4356,Kumru Kuruyemis,52.499318403575785,13.440096121694314,Gourmet Shop
5025,10997,Berlin,52.5009,13.4356,Bäckerei Ladewig,52.499815625910614,13.440838568160231,Bakery
5026,10997,Berlin,52.5009,13.4356,Salut Backwaren,52.50073398391967,13.441798105423857,Bakery
5027,10997,Berlin,52.5009,13.4356,Passenger Espresso,52.49991846280261,13.441139459609984,Coffee Shop
5028,10997,Berlin,52.5009,13.4356,I Golosi Briganti,52.497944568383176,13.441769741048313,Deli / Bodega
5029,10997,Berlin,52.5009,13.4356,R.M.C.M Ramones Museum,52.501094644453985,13.443235273243051,Museum
5030,10997,Berlin,52.5009,13.4356,Falafel in Berlin,52.49931143322923,13.427939011211153,Falafel Restaurant
5031,10997,Berlin,52.5009,13.4356,Nil - Sudanesischer Imbiss,52.499949232567594,13.44091622112854,Falafel Restaurant
5032,10997,Berlin,52.5009,13.4356,Nachtigall Imbiss,52.496771,13.431313,Lebanese Restaurant
5033,10997,Berlin,52.5009,13.4356,Privatclub,52.49998155914356,13.434916640412633,Nightclub
5034,10997,Berlin,52.5009,13.4356,Kirk Bar,52.500716030070734,13.440614842930527,Bar
5035,10997,Berlin,52.5009,13.4356,Keirin Cycle Culture Café,52.50103577479206,13.442968614163743,Bike Shop
5036,10997,Berlin,52.5009,13.4356,Weltrestaurant Markthalle,52.50246006782324,13.430918044880098,German Restaurant
5037,10997,Berlin,52.5009,13.4356,8bar Bikes,52.503309198239535,13.430527851704065,Bike Shop
5038,10997,Berlin,52.5009,13.4356,Tanne B,52.50096863828578,13.43125467051463,Ice Cream Shop
5039,10997,Berlin,52.5009,13.4356,T’unas Gemüse Kebap,52.499756,13.438864,Doner Restaurant
5040,10997,Berlin,52.5009,13.4356,Bravo Bravko Kuchenwerkstatt,52.497678,13.429397,Pastry Shop
5041,10997,Berlin,52.5009,13.4356,Facciola,52.49572843103693,13.433771348040839,Wine Bar
5042,10997,Berlin,52.5009,13.4356,Berliner Mauerweg | Berlin Wall Trail (Berliner Mauerweg),52.50427988600668,13.44182694711085,Trail
5043,10997,Berlin,52.5009,13.4356,Klas Bäckerei,52.50036027321407,13.427356903569757,Bakery
5044,10997,Berlin,52.5009,13.4356,Nest,52.49712052755012,13.439009234381851,Café
5045,10997,Berlin,52.5009,13.4356,Aldemir Eis & Café,52.49924884555856,13.443101845117674,Ice Cream Shop
5046,10997,Berlin,52.5009,13.4356,Overkill,52.501276955059964,13.441230654716492,Shoe Store
5047,10997,Berlin,52.5009,13.4356,Mercan,52.49858932037706,13.427953720092773,Turkish Restaurant
5048,10997,Berlin,52.5009,13.4356,Kumpel & Keule Speisewirtschaft,52.49943958028325,13.429346349943199,German Restaurant
5049,10997,Berlin,52.5009,13.4356,East Side Gallery,52.503415842163285,13.44397187232971,Monument / Landmark
5050,10997,Berlin,52.5009,13.4356,Konrad Tönz,52.49755548845145,13.441333964791445,Bar
5051,10997,Berlin,52.5009,13.4356,eurogida,52.49887325307828,13.441245884043305,Grocery Store
5052,10997,Berlin,52.5009,13.4356,Hotel Indigo Berlin - City East Side Gallery,52.504656380874216,13.441600874345658,Hotel
5053,10997,Berlin,52.5009,13.4356,Phohoi,52.499556707480934,13.432184324439145,Vietnamese Restaurant
5054,10997,Berlin,52.5009,13.4356,19grams,52.499876955279184,13.444415062923092,Coffee Shop
5055,10997,Berlin,52.5009,13.4356,Madonna,52.497407299101575,13.431651171567449,Bar
5056,10997,Berlin,52.5009,13.4356,Madame Claude,52.49954490455269,13.437599888409588,Bar
5057,10997,Berlin,52.5009,13.4356,Adana Grillhaus,52.499641,13.426887,Turkish Restaurant
5058,10997,Berlin,52.5009,13.4356,Schlesisch Blau,52.501411496458765,13.441320568315007,Silesian Restaurant
5059,10997,Berlin,52.5009,13.4356,"NOER Wine Shop, Wine Bar & Wine Seminars",52.49875094873738,13.442509196924322,Wine Shop
5060,10997,Berlin,52.5009,13.4356,Soya Vegan Vietnamese Kitchen,52.498603,13.442443,Vietnamese Restaurant
5061,10997,Berlin,52.5009,13.4356,Alisna,52.49999983181786,13.440997371587818,Mediterranean Restaurant
5062,10997,Berlin,52.5009,13.4356,Wu Kong,52.50058338697968,13.439196539967265,Vietnamese Restaurant
5063,10997,Berlin,52.5009,13.4356,Filmkunstbar Fitzcarraldo,52.49601010480827,13.4290043022693,Bar
5064,10997,Berlin,52.5009,13.4356,Wild at Heart,52.49765290821282,13.431153889003774,Rock Club
5065,10997,Berlin,52.5009,13.4356,Schlesisches Tor,52.50091879771258,13.441597186243541,Plaza
5066,10997,Berlin,52.5009,13.4356,FluxBau,52.503105391361395,13.44131540359499,Performing Arts Venue
5067,10997,Berlin,52.5009,13.4356,Oberbaumbrücke,52.50177658227869,13.445709943771362,Bridge
5068,10997,Berlin,52.5009,13.4356,Görlitzer Park,52.497051137217326,13.436019316646357,Park
5069,10997,Berlin,52.5009,13.4356,Tante Lisbeth,52.50119518261093,13.431486242999092,Bar
5070,10997,Berlin,52.5009,13.4356,Bi Nuu,52.500875966009026,13.441453090156408,Music Venue
5071,10997,Berlin,52.5009,13.4356,Hampton by Hilton Berlin City East Side Gallery,52.50494841951575,13.44091218744647,Hotel
5072,10997,Berlin,52.5009,13.4356,Restaurant Bastard,52.495228729472586,13.431698083877563,Breakfast Spot
5073,10997,Berlin,52.5009,13.4356,Core Tex,52.49952268533067,13.425441276148952,Record Shop
5074,10997,Berlin,52.5009,13.4356,UCI Luxe Kino,52.50527707908021,13.442169427871704,Multiplex
5075,10997,Berlin,52.5009,13.4356,Bar,52.50020213912727,13.438479956488685,Bar
5076,10997,Berlin,52.5009,13.4356,May-Ayim-Ufer,52.50207451115226,13.443016898672473,Scenic Lookout
5077,10999,Berlin,52.4969,13.4266,Filmkunstbar Fitzcarraldo,52.49601010480827,13.4290043022693,Bar
5078,10999,Berlin,52.4969,13.4266,Bravo Bravko Kuchenwerkstatt,52.497678,13.429397,Pastry Shop
5079,10999,Berlin,52.4969,13.4266,Mercan,52.49858932037706,13.427953720092773,Turkish Restaurant
5080,10999,Berlin,52.4969,13.4266,Boulderklub,52.49521928276028,13.42869833770798,Climbing Gym
5081,10999,Berlin,52.4969,13.4266,Wochenmarkt am Maybachufer,52.49515133547292,13.423269186979553,Farmers Market
5082,10999,Berlin,52.4969,13.4266,Café Quitte,52.498255,13.430397,Café
5083,10999,Berlin,52.4969,13.4266,Falafel in Berlin,52.49931143322923,13.427939011211153,Falafel Restaurant
5084,10999,Berlin,52.4969,13.4266,ZOLA,52.4962034999391,13.422346111556184,Pizza Place
5085,10999,Berlin,52.4969,13.4266,Lode & Stijn,52.49518,13.426464,Modern European Restaurant
5086,10999,Berlin,52.4969,13.4266,Kimchi Princess,52.498602383397404,13.425877690315247,Korean Restaurant
5087,10999,Berlin,52.4969,13.4266,Miss Saigon,52.498700355926196,13.426462411880491,Vietnamese Restaurant
5088,10999,Berlin,52.4969,13.4266,Core Tex,52.49952268533067,13.425441276148952,Record Shop
5089,10999,Berlin,52.4969,13.4266,Heimweh,52.4994122830782,13.428425788879395,Kumpir Restaurant
5090,10999,Berlin,52.4969,13.4266,The Bread Station,52.494092144981174,13.425909876823425,Bakery
5091,10999,Berlin,52.4969,13.4266,Concierge Coffee,52.49607704120797,13.422148954474327,Coffee Shop
5092,10999,Berlin,52.4969,13.4266,Nachtigall Imbiss,52.496771,13.431313,Lebanese Restaurant
5093,10999,Berlin,52.4969,13.4266,Populus Coffee,52.493718,13.427157,Coffee Shop
5094,10999,Berlin,52.4969,13.4266,Tenur - Kurdische Küche,52.497166,13.4259105,Middle Eastern Restaurant
5095,10999,Berlin,52.4969,13.4266,Mano Cafe,52.49912861276276,13.430566300836764,Café
5096,10999,Berlin,52.4969,13.4266,Little Long,52.498138,13.430794,Japanese Restaurant
5097,10999,Berlin,52.4969,13.4266,Adana Grillhaus,52.499641,13.426887,Turkish Restaurant
5098,10999,Berlin,52.4969,13.4266,Hard Wax,52.49688456292147,13.421258926391602,Record Shop
5099,10999,Berlin,52.4969,13.4266,Goldies,52.49972062745528,13.425050895419908,Fast Food Restaurant
5100,10999,Berlin,52.4969,13.4266,Brammibal's Donuts,52.49511480778854,13.423046367656958,Donut Shop
5101,10999,Berlin,52.4969,13.4266,Bohnengold,52.49744770176992,13.424141748118494,Bar
5102,10999,Berlin,52.4969,13.4266,Basmah,52.498265837662,13.421194016491617,African Restaurant
5103,10999,Berlin,52.4969,13.4266,Klas Bäckerei,52.50036027321407,13.427356903569757,Bakery
5104,10999,Berlin,52.4969,13.4266,BAR IN A JAR,52.496896,13.420616,Bar
5105,10999,Berlin,52.4969,13.4266,Das Hotel,52.49655103994183,13.420146567574358,Bar
5106,10999,Berlin,52.4969,13.4266,Cafe Commune,52.497719841600635,13.423246471572641,Bar
5107,10999,Berlin,52.4969,13.4266,Restaurant Bastard,52.495228729472586,13.431698083877563,Breakfast Spot
5108,10999,Berlin,52.4969,13.4266,Café Jacques,52.49416461128441,13.425378799438477,French Restaurant
5109,10999,Berlin,52.4969,13.4266,Khartoum,52.49887163814266,13.428059435179332,African Restaurant
5110,10999,Berlin,52.4969,13.4266,Yellow Yoga,52.50068776436536,13.423982212408939,Yoga Studio
5111,10999,Berlin,52.4969,13.4266,Alimentari e Vini,52.49907160759681,13.421805946941532,Gourmet Shop
5112,10999,Berlin,52.4969,13.4266,Weinhandlung Suff,52.49999862931955,13.424138144510813,Wine Shop
5113,10999,Berlin,52.4969,13.4266,Villa di Wow,52.495279,13.429765,Pizza Place
5114,10999,Berlin,52.4969,13.4266,Repeat Bar,52.49896572967103,13.430411127144193,Cocktail Bar
5115,10999,Berlin,52.4969,13.4266,Le Saint Amour,52.495756369534526,13.421540383729123,French Restaurant
5116,10999,Berlin,52.4969,13.4266,Lugosi,52.49734618024893,13.424577715520007,Bar
5117,10999,Berlin,52.4969,13.4266,Katie's Blue Cat,52.49297512815172,13.428254127502441,Coffee Shop
5118,10999,Berlin,52.4969,13.4266,Mandy´s,52.49577568641456,13.429496768641691,Bar
